GRE,MUNICIPIO,MESCADO - MUNICÍPIO E ESCOLA,CODIGOESCOLA,ESCOLA,DATAS,MATERIAIS,ALOCAÇÃO,ENSINO FUNDAMENTAL DE 9 ANOS - 1º ANO,ENSINO FUNDAMENTAL DE 9 ANOS - 2º ANO,TOTAL DE ALUNOS,HAS_DATE
2ª REGIAO DE ENSINO,BANANEIRAS,BANANEIRAS - EMEF SEVERINO PEREIRA DE MELO,25065246,EMEF SEVERINO PEREIRA DE MELO,12/11/2025,"Sim, de todos os materiais e testes",Concluído,5,1,6,1
2ª REGIAO DE ENSINO,BANANEIRAS,BANANEIRAS - EMEF VER NICOLAU LUCENA MOURA,25065300,EMEF VER NICOLAU LUCENA MOURA,12/11/2025,"Sim, de todos os materiais e testes",Concluído,4,3,7,1
2ª REGIAO DE ENSINO,BANANEIRAS,BANANEIRAS - EMEF XAVIER JUNIOR,25130064,EMEF XAVIER JUNIOR,"12/11/2025, 13/11/2025, 14/11/2025","Sim, de todos os materiais e testes",Concluído,17,21,38,1
2ª REGIAO DE ENSINO,BANANEIRAS,BANANEIRAS - GR ESC M ANTONIO JOSE DA COSTA,25065254,GR ESC M ANTONIO JOSE DA COSTA,nan,nan,nan,3,1,4,0
2ª REGIAO DE ENSINO,BANANEIRAS,BANANEIRAS - GR ESC MUL PROF ANTONIO C DE MEDEIROS,25065289,GR ESC MUL PROF ANTONIO C DE MEDEIROS,nan,nan,nan,4,5,9,0
2ª REGIAO DE ENSINO,BELEM,BELEM - EMEF ALICE DE MELO VIANA,25067435,EMEF ALICE DE MELO VIANA,"13/11/2025, 14/11/2025","Sim, de todos os materiais e testes",Concluído,16,16,32,1
2ª REGIAO DE ENSINO,BELEM,BELEM - EMEIEF AFONSO ASTROGILDO DE PAULA,25067222,EMEIEF AFONSO ASTROGILDO DE PAULA,"13/11/2025, 14/11/2025","Sim, de todos os materiais e testes",Concluído,22,29,51,1
2ª REGIAO DE ENSINO,BELEM,BELEM - EMEIEF DE CAICARINHA,25067346,EMEIEF DE CAICARINHA,13/11/2025,"Sim, de todos os materiais e testes",Concluído,7,8,15,1
2ª REGIAO DE ENSINO,BELEM,BELEM - EMEIEF DE MUFUMBO,25067354,EMEIEF DE MUFUMBO,13/11/2025,"Sim, de todos os materiais e testes",Concluído,-,1,1,1
2ª REGIAO DE ENSINO,BELEM,BELEM - EMEIEF DE SERRARIA,25067338,EMEIEF DE SERRARIA,13/11/2025,"Sim, de todos os materiais e testes",Concluído,3,5,8,1
2ª REGIAO DE ENSINO,BELEM,BELEM - EMEIEF DE SUSPIRO,25067303,EMEIEF DE SUSPIRO,13/11/2025,"Sim, de todos os materiais e testes",Em andamento,1,3,4,1
2ª REGIAO DE ENSINO,BELEM,BELEM - EMEIEF FRANCISCA LEITE BRAGA,25067370,EMEIEF FRANCISCA LEITE BRAGA,14/11/2025,"Sim, de todos os materiais e testes",Concluído,57,39,96,1
2ª REGIAO DE ENSINO,BELEM,BELEM - EMEIEF NOSSA SRª DA LUZ,25067257,EMEIEF NOSSA SRª DA LUZ,12/11/2025,"Sim, de todos os materiais e testes",Concluído,2,2,4,1
2ª REGIAO DE ENSINO,BELEM,BELEM - EMEIEF PROFª ELVIRA SILVEIRA DA COSTA,25067265,EMEIEF PROFª ELVIRA SILVEIRA DA COSTA,"13/11/2025, 14/11/2025","Sim, de todos os materiais e testes",Concluído,17,18,35,1
2ª REGIAO DE ENSINO,BELEM,BELEM - EMEIEF SAO JOSE V,25067176,EMEIEF SAO JOSE V,"13/11/2025, 14/11/2025","Sim, de todos os materiais e testes",Concluído,8,3,11,1
2ª REGIAO DE ENSINO,BELEM,BELEM - EMIEF CLAUDIO CANTALICE VIANA,25067443,EMIEF CLAUDIO CANTALICE VIANA,"18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,24,15,39,1
2ª REGIAO DE ENSINO,BORBOREMA,BORBOREMA - EMEF EDITH RODRIGUES LEITE,25065580,EMEF EDITH RODRIGUES LEITE,nan,nan,nan,4,4,8,0
2ª REGIAO DE ENSINO,BORBOREMA,BORBOREMA - EMEF FRANCISCO CARDOSO DA SILVA,25115332,EMEF FRANCISCO CARDOSO DA SILVA,nan,nan,nan,16,15,31,0
2ª REGIAO DE ENSINO,BORBOREMA,BORBOREMA - ESC MUL LEONOR RAMALHO,25065556,ESC MUL LEONOR RAMALHO,nan,nan,nan,31,27,58,0
2ª REGIAO DE ENSINO,BORBOREMA,BORBOREMA - ESC MUL RAFAEL DA COSTA MARANHAO,25065602,ESC MUL RAFAEL DA COSTA MARANHAO,nan,nan,nan,5,4,9,0
2ª REGIAO DE ENSINO,BORBOREMA,BORBOREMA - ESC MUL SOLON DE LUCENA,25065572,ESC MUL SOLON DE LUCENA,nan,nan,nan,1,7,8,0
2ª REGIAO DE ENSINO,CACIMBA DE DENTRO,CACIMBA DE DENTRO - EMEF ANTONIO FELIX DE LIMA,25059670,EMEF ANTONIO FELIX DE LIMA,13/11/2025,"Sim, de todos os materiais e testes",Concluído,5,6,11,1
2ª REGIAO DE ENSINO,CACIMBA DE DENTRO,CACIMBA DE DENTRO - EMEF BARREIROS II,25059858,EMEF BARREIROS II,21/11/2025,Apenas dos testes,Concluído,-,3,3,1
2ª REGIAO DE ENSINO,CACIMBA DE DENTRO,CACIMBA DE DENTRO - EMEF BASILIO TRINDADE DE SENA,25059939,EMEF BASILIO TRINDADE DE SENA,nan,nan,nan,-,2,2,0
2ª REGIAO DE ENSINO,CACIMBA DE DENTRO,CACIMBA DE DENTRO - EMEF BENJAMIM GOMES MARANHAO,25116100,EMEF BENJAMIM GOMES MARANHAO,13/11/2025,"Sim, de todos os materiais e testes",Concluído,-,111,111,1
2ª REGIAO DE ENSINO,CACIMBA DE DENTRO,CACIMBA DE DENTRO - EMEF DE MIUM,25059947,EMEF DE MIUM,21/11/2025,"Sim, de todos os materiais e testes",Concluído,2,1,3,1
2ª REGIAO DE ENSINO,CACIMBA DE DENTRO,CACIMBA DE DENTRO - EMEF GERONCIO MARQUES DE MELO,25059726,EMEF GERONCIO MARQUES DE MELO,nan,nan,nan,2,1,3,0
2ª REGIAO DE ENSINO,CACIMBA DE DENTRO,CACIMBA DE DENTRO - EMEF HIGINO FERNANDES DE LINHARES,25059874,EMEF HIGINO FERNANDES DE LINHARES,"13/11/2025, 14/11/2025","Sim, de todos os materiais e testes",Concluído,4,2,6,1
2ª REGIAO DE ENSINO,CACIMBA DE DENTRO,CACIMBA DE DENTRO - EMEF JOSE JOAQUIM DO NASCIMENTO,25059823,EMEF JOSE JOAQUIM DO NASCIMENTO,13/11/2025,"Sim, de todos os materiais e testes",Concluído,5,-,5,1
2ª REGIAO DE ENSINO,CACIMBA DE DENTRO,CACIMBA DE DENTRO - EMEF MANOEL JOSE DA CUNHA,25059777,EMEF MANOEL JOSE DA CUNHA,nan,nan,nan,4,6,10,0
2ª REGIAO DE ENSINO,CACIMBA DE DENTRO,CACIMBA DE DENTRO - EMEF ODILON EDISIO LIMA,25059793,EMEF ODILON EDISIO LIMA,"13/11/2025, 14/11/2025, 17/11/2025","Sim, de todos os materiais e testes",Concluído,108,-,108,1
2ª REGIAO DE ENSINO,CACIMBA DE DENTRO,CACIMBA DE DENTRO - EMEF PEDRO GOMES DE ALMEIDA,25059920,EMEF PEDRO GOMES DE ALMEIDA,21/11/2025,"Sim, de todos os materiais e testes",Concluído,4,4,8,1
2ª REGIAO DE ENSINO,CACIMBA DE DENTRO,CACIMBA DE DENTRO - EMEF PRES JOSE SARNEY,25059980,EMEF PRES JOSE SARNEY,11/11/2025,"Sim, de todos os materiais e testes",Concluído,34,19,53,1
2ª REGIAO DE ENSINO,CACIMBA DE DENTRO,CACIMBA DE DENTRO - EMEF SENADOR RUY CARNEIRO,25059840,EMEF SENADOR RUY CARNEIRO,12/11/2025,"Sim, de todos os materiais e testes",Concluído,-,10,10,1
2ª REGIAO DE ENSINO,CAICARA,CAICARA - EMEF OLIVINA CARVALHO DE QUEIROZ,25121936,EMEF OLIVINA CARVALHO DE QUEIROZ,nan,nan,nan,11,18,29,0
2ª REGIAO DE ENSINO,CAICARA,CAICARA - PRE-ESCOLAR MUNICIPAL TIO PATINHAS,25107240,PRE-ESCOLAR MUNICIPAL TIO PATINHAS,nan,nan,nan,36,39,75,0
2ª REGIAO DE ENSINO,CASSERENGUE,CASSERENGUE - EMEF FERNANDO MACENA DA SILVA,25060872,EMEF FERNANDO MACENA DA SILVA,nan,nan,nan,75,66,141,0
2ª REGIAO DE ENSINO,CASSERENGUE,CASSERENGUE - EMEIF JANUARIO FERREIRA DE SOUZA,25060686,EMEIF JANUARIO FERREIRA DE SOUZA,18/11/2025,Apenas dos materiais,Concluído,16,23,39,1
2ª REGIAO DE ENSINO,CASSERENGUE,CASSERENGUE - EMEIF PEDRO SILVINO BEZERRA,25060619,EMEIF PEDRO SILVINO BEZERRA,nan,nan,nan,8,9,17,0
2ª REGIAO DE ENSINO,CUITEGI,CUITEGI - EMEF PROFESSOR MOACIR DE ALBUQUERQUE,25067842,EMEF PROFESSOR MOACIR DE ALBUQUERQUE,21/11/2025,"Sim, de todos os materiais e testes",Concluído,20,23,43,1
2ª REGIAO DE ENSINO,CUITEGI,CUITEGI - GR ESC MUL CAROLINA DE FARIAS PIMENTEL,25067940,GR ESC MUL CAROLINA DE FARIAS PIMENTEL,21/11/2025,Não foi iniciado,Concluído,1,3,4,1
2ª REGIAO DE ENSINO,CUITEGI,CUITEGI - GR ESC MUL EMIDIO MADRUGA,25068024,GR ESC MUL EMIDIO MADRUGA,21/11/2025,Não foi iniciado,Concluído,13,7,20,1
2ª REGIAO DE ENSINO,CUITEGI,CUITEGI - GR ESC MUL GERALDO LEITE MORAIS,25067990,GR ESC MUL GERALDO LEITE MORAIS,20/11/2025,Não foi iniciado,Concluído,4,5,9,1
2ª REGIAO DE ENSINO,CUITEGI,CUITEGI - GR ESC MUL HORACIO MONTENEGRO,25067974,GR ESC MUL HORACIO MONTENEGRO,12/11/2025,"Sim, de todos os materiais e testes",Concluído,14,17,31,1
2ª REGIAO DE ENSINO,DONA INES,DONA INES - EM EDUCADOR PAULO FREIRE,25113950,EM EDUCADOR PAULO FREIRE,12/11/2025,"Sim, de todos os materiais e testes",Concluído,1,5,6,1
2ª REGIAO DE ENSINO,DONA INES,DONA INES - EM PEDRO DAVINO DE ARAUJO,25060228,EM PEDRO DAVINO DE ARAUJO,12/11/2025,"Sim, de todos os materiais e testes",Concluído,-,6,6,1
2ª REGIAO DE ENSINO,DONA INES,DONA INES - EM VEREADOR JOSE CANDIDO DE ARAUJO,25060180,EM VEREADOR JOSE CANDIDO DE ARAUJO,nan,nan,nan,4,4,8,0
2ª REGIAO DE ENSINO,DONA INES,DONA INES - EMEF PROFESSORA ESTER SILVA DE OLIVEIRA,25134922,EMEF PROFESSORA ESTER SILVA DE OLIVEIRA,nan,nan,nan,24,24,48,0
2ª REGIAO DE ENSINO,DONA INES,DONA INES - EMEF VEREADOR MILTON PEREIRA DE SOUZA,25133756,EMEF VEREADOR MILTON PEREIRA DE SOUZA,nan,nan,nan,3,5,8,0
2ª REGIAO DE ENSINO,DONA INES,DONA INES - ESC MUL PROFESSORA ANA LUCIA DA SILVA FERNANDES,25060198,ESC MUL PROFESSORA ANA LUCIA DA SILVA FERNANDES,nan,nan,nan,14,19,33,0
2ª REGIAO DE ENSINO,DONA INES,DONA INES - ESCOLA MUNICIPAL GOVERNADOR ANTONIO MARIZ,25101534,ESCOLA MUNICIPAL GOVERNADOR ANTONIO MARIZ,nan,nan,nan,78,92,170,0
2ª REGIAO DE ENSINO,DONA INES,DONA INES - ESCOLA MUNICIPAL POETA JOAO GALDINO DE OLIVEIRA,25060252,ESCOLA MUNICIPAL POETA JOAO GALDINO DE OLIVEIRA,nan,nan,nan,2,2,4,0
2ª REGIAO DE ENSINO,DUAS ESTRADAS,DUAS ESTRADAS - EMEF CLARICE COSTA,25068210,EMEF CLARICE COSTA,nan,nan,nan,-,4,4,0
2ª REGIAO DE ENSINO,DUAS ESTRADAS,DUAS ESTRADAS - EMEF FRANCISCO FELIPE DOS SANTOS,25068121,EMEF FRANCISCO FELIPE DOS SANTOS,"18/11/2025, 19/11/2025, 20/11/2025","Sim, de todos os materiais e testes",Em andamento,42,23,65,1
2ª REGIAO DE ENSINO,DUAS ESTRADAS,DUAS ESTRADAS - EMEF JOAO SILVANO,25068237,EMEF JOAO SILVANO,17/11/2025,"Sim, de todos os materiais e testes",Concluído,8,2,10,1
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ABILIO CLEMENTINO DE ARRUDA,25068954,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ABILIO CLEMENTINO DE ARRUDA,nan,nan,nan,8,9,17,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ALCIDES MANOEL DA SILVA,25121383,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ALCIDES MANOEL DA SILVA,nan,nan,nan,7,6,13,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL AMALIA TEIXEIRA DE CARVALHO,25069098,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL AMALIA TEIXEIRA DE CARVALHO,nan,nan,nan,13,19,32,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANALIA PEREIRA DO NASCIMENTO,25068962,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANALIA PEREIRA DO NASCIMENTO,nan,nan,nan,4,5,9,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANTONIO FERREIRA DE SOUZA,25069110,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANTONIO FERREIRA DE SOUZA,nan,nan,nan,12,11,23,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANTONIO FLORENTINO DA COSTA,25116568,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANTONIO FLORENTINO DA COSTA,nan,nan,nan,7,6,13,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANTONIO GALDINO GUEDES,25120255,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANTONIO GALDINO GUEDES,nan,nan,nan,26,27,53,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL EDSON MONTENEGRO DA CUNHA,25068970,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL EDSON MONTENEGRO DA CUNHA,nan,nan,nan,40,23,63,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL JOAO CLAUDINO DE PONTES,25069004,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL JOAO CLAUDINO DE PONTES,nan,nan,nan,7,5,12,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL JUBERLITA PEREIRA DA COSTA,25116541,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL JUBERLITA PEREIRA DA COSTA,nan,nan,nan,17,16,33,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL MARIA BENEVIDES DE AQUINO,25069012,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL MARIA BENEVIDES DE AQUINO,nan,nan,nan,8,1,9,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL MARIA DA PIEDADE MEDEIROS PAIVA,25128159,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL MARIA DA PIEDADE MEDEIROS PAIVA,nan,nan,nan,45,43,88,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL MARIA EULALIA CANTALICE,25069020,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL MARIA EULALIA CANTALICE,nan,nan,nan,23,22,45,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL NAZILDA DA CUNHA MOURA,25069039,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL NAZILDA DA CUNHA MOURA,nan,nan,nan,22,23,45,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PAULO BRANDAO CAVALCANTE FILHO,25069217,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PAULO BRANDAO CAVALCANTE FILHO,nan,nan,nan,21,23,44,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PROF EDGARDO JULIO,25127497,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PROF EDGARDO JULIO,nan,nan,nan,28,19,47,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PROF RAIMUNDA RIBEIRO DA SILVA,25068369,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PROF RAIMUNDA RIBEIRO DA SILVA,nan,nan,nan,69,-,69,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL SAO RAFAEL,25068865,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL SAO RAFAEL,nan,nan,nan,17,17,34,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL SEBASTIAO BEZERRA BASTOS,25069063,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL SEBASTIAO BEZERRA BASTOS,nan,nan,nan,27,19,46,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL SERGIO LUIZ DE MELO GOMES,25069071,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL SERGIO LUIZ DE MELO GOMES,nan,nan,nan,28,26,54,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTEL RAYMUNDO ASFORA,25069225,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTEL RAYMUNDO ASFORA,nan,nan,nan,17,15,32,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTTAL AMALIA FREIRE DE PONTES,25069101,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTTAL AMALIA FREIRE DE PONTES,nan,nan,nan,21,37,58,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ASCENDINO TOSCANO DE BRITO,25120263,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ASCENDINO TOSCANO DE BRITO,nan,nan,nan,22,18,40,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL EDIVARDO TOSCANO,25116584,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL EDIVARDO TOSCANO,nan,nan,nan,-,36,36,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MARIA LOURDES DE SOUZA AMORIM,25068806,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MARIA LOURDES DE SOUZA AMORIM,nan,nan,nan,29,36,65,0
2ª REGIAO DE ENSINO,GUARABIRA,GUARABIRA - ESCOLA MUNICPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL JOVENTINA MARIA DE PONTES,25069080,ESCOLA MUNICPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL JOVENTINA MARIA DE PONTES,nan,nan,nan,8,8,16,0
2ª REGIAO DE ENSINO,LAGOA DE DENTRO,LAGOA DE DENTRO - EMEF JOAO VERISSIMO,25069551,EMEF JOAO VERISSIMO,19/11/2025,"Sim, de todos os materiais e testes",Concluído,5,6,11,1
2ª REGIAO DE ENSINO,LAGOA DE DENTRO,LAGOA DE DENTRO - EMEF JOSE ANTONIO DE SOUZA,25121014,EMEF JOSE ANTONIO DE SOUZA,18/11/2025,"Sim, de todos os materiais e testes",Concluído,3,1,4,1
2ª REGIAO DE ENSINO,LAGOA DE DENTRO,LAGOA DE DENTRO - EMEF MANOEL ADELAIDE,25069578,EMEF MANOEL ADELAIDE,18/11/2025,"Sim, de todos os materiais e testes",Em andamento,3,4,7,1
2ª REGIAO DE ENSINO,LAGOA DE DENTRO,LAGOA DE DENTRO - EMEF MIGUEL PEREIRA,25069586,EMEF MIGUEL PEREIRA,19/11/2025,"Sim, de todos os materiais e testes",Em andamento,8,4,12,1
2ª REGIAO DE ENSINO,LAGOA DE DENTRO,LAGOA DE DENTRO - EMEF PORFIRIO FLOR,25069594,EMEF PORFIRIO FLOR,18/11/2025,"Sim, de todos os materiais e testes",Em andamento,4,6,10,1
2ª REGIAO DE ENSINO,LAGOA DE DENTRO,LAGOA DE DENTRO - EMEF PROF MARIA BERNADETE ADELAIDE,25120336,EMEF PROF MARIA BERNADETE ADELAIDE,"12/11/2025, 13/11/2025, 17/11/2025","Sim, de todos os materiais e testes",Concluído,43,21,64,1
2ª REGIAO DE ENSINO,LAGOA DE DENTRO,LAGOA DE DENTRO - EMEF PROFESSOR JOAO DE FREITAS FILHO,25069454,EMEF PROFESSOR JOAO DE FREITAS FILHO,"17/11/2025, 18/11/2025","Sim, de todos os materiais e testes",Concluído,15,20,35,1
2ª REGIAO DE ENSINO,LAGOA DE DENTRO,LAGOA DE DENTRO - EMEF PROFESSORA BERNADETE ALVES DA COSTA,25069497,EMEF PROFESSORA BERNADETE ALVES DA COSTA,19/11/2025,"Sim, de todos os materiais e testes",Concluído,2,5,7,1
2ª REGIAO DE ENSINO,LAGOA DE DENTRO,LAGOA DE DENTRO - EMEF PROFESSORA MARIA DAS NEVES LISBOA DE MATOS,25069543,EMEF PROFESSORA MARIA DAS NEVES LISBOA DE MATOS,17/11/2025,"Sim, de todos os materiais e testes",Concluído,5,4,9,1
2ª REGIAO DE ENSINO,LAGOA DE DENTRO,LAGOA DE DENTRO - EMEIF PROFESSORA ANTONIA COELHO PEREIRA,25069446,EMEIF PROFESSORA ANTONIA COELHO PEREIRA,17/11/2025,"Sim, de todos os materiais e testes",Concluído,20,41,61,1
2ª REGIAO DE ENSINO,LOGRADOURO,LOGRADOURO - E M E I F MANOEL JOAO BARBOSA,25067648,E M E I F MANOEL JOAO BARBOSA,"11/11/2025, 12/11/2025, 13/11/2025","Sim, de todos os materiais e testes",Concluído,23,28,51,1
2ª REGIAO DE ENSINO,LOGRADOURO,LOGRADOURO - EMEIF ANTONIO SOARES DA CRUZ,25067753,EMEIF ANTONIO SOARES DA CRUZ,"12/11/2025, 13/11/2025, 14/11/2025","Sim, de todos os materiais e testes",Concluído,16,12,28,1
2ª REGIAO DE ENSINO,LOGRADOURO,LOGRADOURO - ESCOLA MUNICIPAL DE ENSINO FUNDAMENTA MARIA ELOI LEITE,25067788,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTA MARIA ELOI LEITE,"11/11/2025, 12/11/2025, 13/11/2025, 14/11/2025","Sim, de todos os materiais e testes",Concluído,25,32,57,1
2ª REGIAO DE ENSINO,MULUNGU,MULUNGU - CENTRO EDUCACIONAL DE ENS FUND EPAMINONDAS TORRES DE AQUINO,25069632,CENTRO EDUCACIONAL DE ENS FUND EPAMINONDAS TORRES DE AQUINO,17/11/2025,"Sim, de todos os materiais e testes",Concluído,61,59,120,1
2ª REGIAO DE ENSINO,MULUNGU,MULUNGU - ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MANOEL GOMES DE SOUZA,25069659,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MANOEL GOMES DE SOUZA,18/11/2025,"Sim, de todos os materiais e testes",Concluído,39,31,70,1
2ª REGIAO DE ENSINO,MULUNGU,MULUNGU - GRUPO ESCOLAR ANTONIA MARIA DA COICEICAO,25069985,GRUPO ESCOLAR ANTONIA MARIA DA COICEICAO,19/11/2025,"Sim, de todos os materiais e testes",Concluído,8,4,12,1
2ª REGIAO DE ENSINO,MULUNGU,MULUNGU - GRUPO ESCOLAR ISAURA MARIA DA CONCEICAO,25069888,GRUPO ESCOLAR ISAURA MARIA DA CONCEICAO,18/11/2025,"Sim, de todos os materiais e testes",Concluído,3,3,6,1
2ª REGIAO DE ENSINO,MULUNGU,MULUNGU - GRUPO ESCOLAR MARIA RUFINO DE MOURA,25069926,GRUPO ESCOLAR MARIA RUFINO DE MOURA,"18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,11,8,19,1
2ª REGIAO DE ENSINO,MULUNGU,MULUNGU - GRUPO ESCOLAR MAXIMO DE SOUZA MALHEIROS,25070029,GRUPO ESCOLAR MAXIMO DE SOUZA MALHEIROS,"18/11/2025, 19/11/2025","Sim, de todos os materiais e testes",Concluído,1,5,6,1
2ª REGIAO DE ENSINO,MULUNGU,MULUNGU - GRUPO ESCOLAR MUNICIPAL FRANCISCO CAMILO PEREIRA,25070002,GRUPO ESCOLAR MUNICIPAL FRANCISCO CAMILO PEREIRA,"14/11/2025, 16/11/2025, 17/11/2025","Sim, de todos os materiais e testes",Concluído,15,16,31,1
2ª REGIAO DE ENSINO,PILOES,PILOES - E M E F ADELINA DE ALMEIDA BARRETO,25065793,E M E F ADELINA DE ALMEIDA BARRETO,nan,nan,nan,9,14,23,0
2ª REGIAO DE ENSINO,PILOES,PILOES - E M E F AGRICIO MARCELINO LIRA,25116282,E M E F AGRICIO MARCELINO LIRA,nan,nan,nan,4,3,7,0
2ª REGIAO DE ENSINO,PILOES,PILOES - E M E F ALCIDES LOURENCO,25065920,E M E F ALCIDES LOURENCO,nan,nan,nan,4,5,9,0
